textID,text,timestamps
bd13675621,...Nomore adventure time,2012-12-22 14:20:43+00:00
e389e41385,happy,2012-12-22 14:16:48+00:00
88375a5f3e,"Laura`s gone for the weekend, I miss her already!",2012-12-22 13:46:07+00:00
7257f9b2b0,lovely,2012-12-22 13:37:54+00:00
d80d99b28c,Whuuurrrrr - glands really swollen now. Guess the weekend`s a blow out.,2012-12-22 13:36:50+00:00
f6d3caf9ed,All my spare time seems `twill be spent doing homework this weekend.,2012-12-22 13:21:40+00:00
a00246028f,LAZZZZZZZZZZZZZZZY MONDAY !! Bank Holiday  Nicole why haven`t u direct msged me yet ?!!!,2012-12-22 13:21:22+00:00
57f432f582,Yummy yum,2012-12-22 13:14:31+00:00
14193ff01c,like,2012-12-22 13:13:43+00:00
07a8205fee,I wanna be at BEA as well!!!!   #BEA09,2012-12-22 13:05:31+00:00
11e23ea0ed, lol -catch me if u can,2012-12-22 12:40:46+00:00
9198679ac1,stupid wireless!!,2012-12-22 11:59:36+00:00
348804d270,blowing,2012-12-22 11:52:05+00:00
dd7a9fb210,die,2012-12-22 11:38:27+00:00
839095ea38,"http://twitpic.com/66nbd - Ready for our 3D Jonas Brothers Experience. Real Brothers, not included",2012-12-22 11:04:16+00:00
fb10c20429,has a saw thumb from playing Virtua Tennis...,2012-12-22 11:00:55+00:00
f52e7e5a88,sorry.,2012-12-22 10:57:45+00:00
db4a79059a,dooope,2012-12-22 10:52:02+00:00
9114d80bac,Laundry time and LOTS of it!,2012-12-22 10:50:35+00:00
7674cfa90a,thankful,2012-12-22 10:45:39+00:00
7dc87b5fc5,great,2012-12-22 10:44:23+00:00
6328fd1b81,"lovely,",2012-12-22 10:40:38+00:00
0473875c4a,sad ending,2012-12-22 10:40:16+00:00
3709c4e1be,interesting,2012-12-22 10:39:46+00:00
962ca0488f,_ Well their not gonna fit her in with this big long advertisement,2012-12-22 10:38:14+00:00
846d43bc8f,FAIL!!!!!,2012-12-22 10:37:10+00:00
aa6e04fee2,Just joined a twibe. Visit http://twibes.com/spinning to join -- not a spinner myself but do KNOW and RESPECT spinners   ...need coffee,2012-12-22 10:14:18+00:00
b84d47c65f,Thanks,2012-12-22 10:11:45+00:00
646d1df036,Good Night,2012-12-22 10:10:09+00:00
b00763f904,"If this rain doesnt go away, I`m staying in bed all week til Mommy gets here",2012-12-22 10:08:27+00:00
da60c4db48,enjoyed,2012-12-22 09:41:34+00:00
ebecd8135f, yeahh,2012-12-22 09:38:45+00:00
5b584d38ff,Party  Yeah!,2012-12-22 09:36:27+00:00
eaf8a522e9, arrr bummer  who do you want to win?,2012-12-22 08:30:00+00:00
4e38efebc2,sorry,2012-12-22 07:58:11+00:00
3195d34e5b,Good,2012-12-22 07:45:02+00:00
8d2be5bfc8," Yeah, I`m behind on my classic cinema calendar-making. I haven`t had time to go see any anyway.",2012-12-22 07:36:17+00:00
6788d6c565,love,2012-12-22 07:16:04+00:00
fd7434a0e9,is done with classes for her freshman year.,2012-12-22 07:15:28+00:00
3e3496c6d4,amazing,2012-12-22 07:10:48+00:00
81defce8a3,  http://twitter.com/friends?page=20 press previous on that page.,2012-12-22 06:42:20+00:00
62ed3d6141, What`s wrong with Dr.Phil? I shamefully loved his show when I was able to watch it.,2012-12-22 05:53:15+00:00
1219ed4a21,LOVE ME LOVE ME SAY THAT YOU LOVE ME...,2012-12-22 05:17:13+00:00
9c90694664,Why didn`t my favorite spotters last tweet go to my phone,2012-12-22 04:48:46+00:00
c35b8dbb8a,    eeek!! Your coming!!!! Im soo excited to see you on Thursday!!,2012-12-22 04:18:27+00:00
b39dbc6ee5,__ Thanks. It`s SO annoying!,2012-12-22 03:53:27+00:00
3df0f721e1,"I am tired of my phone. Walkman works like a charm, but l need better video and wap really. Thanks for yesterday and for buying my album",2012-12-22 03:52:57+00:00
e9c8585ad1,I have the biggest crush on Pink but she doesn`t know I`m alive,2012-12-22 03:51:26+00:00
2c9d5de236,Happy,2012-12-22 03:47:53+00:00
f3912c1463,"awesome,",2012-12-22 03:46:50+00:00
fc5aa0f34f,thanks,2012-12-22 03:46:27+00:00
ce71d002ec,nice,2012-12-22 03:21:22+00:00
dab7f56791,****,2012-12-22 03:16:10+00:00
4c1733246f, hah i`ma knock on wood but my PC has never crashed yet..nor my laptop  but then i`m careful with stuff so maybe that`s y,2012-12-22 02:59:55+00:00
cc1f8918df,is in history,2012-12-22 02:33:08+00:00
76f0861133, happy birthdayyy! hope you have an awesome day. didn`t see you at next last night!,2012-12-22 01:46:12+00:00
074b2d89dd, an oprah guest if ever i saw one  http://tinyurl.com/d39x4n,2012-12-22 00:33:36+00:00
398d591255, haha i shaved all my facial hair off except for my moustache cause i thought it would be cool! But it made me look gross,2012-12-22 00:11:19+00:00
f8d8ebaf8d,new Delerium`s music video (http://tr.im/kpu3). mixed by Tiesto. i guess Bill Leeb finally forgot his music`s roots,2012-12-21 23:30:16+00:00
a267c3e874, We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine,2012-12-21 23:21:18+00:00
c6e5884baa,Nice days like this make me miss Alki,2012-12-21 23:19:33+00:00
b1ddb9811e,_Fizz he`s really not into new people  I dunno em but he said he`d try,2012-12-21 22:34:59+00:00
e30721df0d,At the  concert! I hope  makes a guest appearance,2012-12-21 22:26:26+00:00
ac4a84a76c,I miss him,2012-12-21 21:46:27+00:00
959c593450,afraid,2012-12-21 21:32:20+00:00
f20074e0d0,thanks,2012-12-21 20:21:30+00:00
259b075523,OUCH!!,2012-12-21 20:09:24+00:00
19365e33a0,july!!!!,2012-12-21 19:57:45+00:00
78b24a76c4,blocked.,2012-12-21 19:47:37+00:00
00276ae6b1,Emoticons by Christian. '  ' http://twitpic.com/66riq,2012-12-21 19:42:38+00:00
3592e3ebc9,Good luck,2012-12-21 19:30:34+00:00
79c57e46eb,sorry,2012-12-21 17:46:18+00:00
54eba9eb73,thanks,2012-12-21 17:29:36+00:00
e17302312e,miss,2012-12-21 17:22:19+00:00
360af83c85,Good,2012-12-21 17:15:14+00:00
4331a46aba,freaking hot!,2012-12-21 17:03:10+00:00
10502f22bf," It`s not sad. To tweet is to twitter, not someone misspronouncing a word kto make it fit a card.  I would have tweeted it.",2012-12-21 16:59:27+00:00
6d7cbd206f,love,2012-12-21 16:47:20+00:00
5be9ccda69, Nooooo!!!!! Dont You Dare! Lol =( Im Gonna Cry  I <3 Your Hair!,2012-12-21 16:46:14+00:00
0dc0eb905d,Not found: the thing I was looking for,2012-12-21 16:43:27+00:00
a29a76a54c,sad,2012-12-21 16:42:45+00:00
63491134ab,denied,2012-12-21 16:41:40+00:00
4fb2131d08,aww you are so helpful,2012-12-21 16:31:09+00:00
2cec07986b,"Perth - Ford - Falcon - 1997 - $3,500  - new ad received and will be posted on the HCC site soon",2012-12-21 16:17:41+00:00
5e84445c6a,doneeee wheeee hahaaaaaaaa so tired,2012-12-21 16:15:36+00:00
fd5eece5b2,relaxing!,2012-12-21 15:39:34+00:00
7b88197891,my msn crashes way too much  hmph,2012-12-21 15:38:26+00:00
3ba8596881,angry,2012-12-21 15:31:12+00:00
ee6febbfb4,Awwww,2012-12-21 15:31:12+00:00
fff97388cf,hey thanks for the follow  ..,2012-12-21 15:31:11+00:00
e54c45018b,Enjoyed,2012-12-21 15:18:21+00:00
2a2c1635c8,639 baby! GOD ITS SAD REALLY  oh well lifes a partaaay! xxxxxxxxxx,2012-12-21 14:30:43+00:00
ca929837eb,darn,2012-12-21 13:28:45+00:00
046af350ac,timing,2012-12-21 13:20:33+00:00
19f108c62c,Hey don`t write yourself off yet. Little girl you`re in the middle of the ride,2012-12-21 13:19:24+00:00
7a897c9999, http://twitpic.com/4wptj one of my prized mags/book/annuals dunno if any others were published prolly should google it,2012-12-21 13:03:04+00:00
1aba7766ca,awarded,2012-12-21 12:47:49+00:00
575e4a89fe,sweet,2012-12-21 11:50:38+00:00
7e8212f5f2,so sorry to hear that,2012-12-21 11:36:49+00:00
8800a2d912,good,2012-12-21 11:01:42+00:00
e05fd863d4, Lester?  Guessed her?  Yester-day?  You can think of something.  No cop outs now.,2012-12-21 10:54:57+00:00
09a5b9b958,Starting the accounts for this year.,2012-12-21 10:52:49+00:00
32b129dc3f,Happy,2012-12-21 10:50:21+00:00
b4031d0753," Yay me!  But, what in particular?",2012-12-21 10:34:11+00:00
e7a0f7ac99, I have to work  but I`ll just watch it later.. even though it`s not the same.,2012-12-21 10:02:00+00:00
a9da40eedd,We didn`t even get a nice letter..,2012-12-21 09:48:00+00:00
3c9419868b,"staying afterschool today  not that i have any 'friends' on here - but if i did , i`d tell `em to text me ! lol [ likin` us <3 ]",2012-12-21 09:29:19+00:00
0d45e4e926,"WIDE awake, scoffed 3/4`s of a pizza and feel like a sumo  such a weak day! Run tomorrow",2012-12-21 09:21:21+00:00
b667160840, then ill post it,2012-12-21 09:17:32+00:00
587cf8a61e,honor,2012-12-21 09:13:48+00:00
89ac21e1f6,boring,2012-12-21 09:13:44+00:00
6769efef8a, yes its the twins  so i wontt be watching,2012-12-21 09:06:58+00:00
b1f6fb88d4,Cut my thumb with the saw in small metals   again...,2012-12-21 08:54:08+00:00
34a862a739,is loving Mortal Combat right now!,2012-12-21 08:51:18+00:00
5da03690bc,so not very healthy.,2012-12-21 08:51:18+00:00
bc7b967aea,depressed,2012-12-21 08:35:54+00:00
9be622ea54,awful,2012-12-21 08:24:01+00:00
faee4563bd,congrats,2012-12-21 08:21:52+00:00
02baa25e55,Oh no she stopped!,2012-12-21 07:05:04+00:00
e162b84433,Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)ï¿½,2012-12-21 07:02:14+00:00
156816e845,yum.,2012-12-21 07:00:53+00:00
c13b15d9d1,screw the fact you can`t post LONG updates on twitter,2012-12-21 07:00:16+00:00
204d6510c6,****,2012-12-21 06:57:31+00:00
fbd510ea84, beat? don`t understand,2012-12-21 06:54:49+00:00
2793cbbfab,Haha.,2012-12-21 06:30:01+00:00
490734b764,Happy,2012-12-21 06:29:08+00:00
b106a248a9,Thunder storm here.,2012-12-21 06:26:10+00:00
9f9a4e2bb2,"At tweetup loc, but don`t recognize anyone  am outside in turquoise shirt. Please see me! #g4c09",2012-12-21 06:15:29+00:00
6e2c555beb,awesome,2012-12-21 06:13:28+00:00
838c1184b4,Pissed,2012-12-21 05:58:15+00:00
b04dcbb3be,  Please don`t get me watching BB too,2012-12-21 05:20:44+00:00
71c6b00c21,nothing is perfect,2012-12-21 05:05:44+00:00
81de3c6143,"The day started so wonderful, but now our kids our crying because our kitty is missing  We just got back from posting signs around.",2012-12-21 05:01:18+00:00
bfb0644d9e, I love Dawn Chorus noisier the better miss Church Bells too...crazy I know...Was going for a cycle with a friend..not now,2012-12-21 05:00:52+00:00
f02bdad05e,not sure where the real state market is moving  confused either hold or go ahead with the plans?,2012-12-21 04:59:50+00:00
f57f3b6265, i know how annoying that can be!  but theres a german saying`pleasant anticipation is the greatest pleasure`(own translation),2012-12-21 04:13:39+00:00
16a66e0b8c," if I have 5000 friend requests tomorrow, I`m blaming you  nite",2012-12-21 03:55:52+00:00
84c5b0a3f6,Namaste!,2012-12-21 03:49:18+00:00
83e576fd29,miss,2012-12-21 03:37:08+00:00
9946895c91, Great idea,2012-12-21 03:36:30+00:00
49ec855925,i want to sleep XD !!!! but i have a song in my head that make me crazy and dont know if i write the song or not hahhaha,2012-12-21 03:27:42+00:00
ee51d32074,great,2012-12-21 02:49:51+00:00
ab5b510355, My Denny`s shut down in the winter.  I have to do 50 miles to get to one now.,2012-12-21 02:09:25+00:00
d64eec0d6c,responded,2012-12-21 01:44:14+00:00
75b30e5358,One of my kits has just brought in a mouse & is eating it in the lobby. I`m sure I feed them enough!,2012-12-21 01:11:14+00:00
514b972ba8,ITS STILL MESSY,2012-12-21 01:06:48+00:00
bd90c840ea, I DIDDDD. I MET THEM AGAIN,2012-12-21 00:54:26+00:00
3ee7e1cbb0,good,2012-12-21 00:29:28+00:00
e5599343e7,awesome,2012-12-21 00:22:11+00:00
0b20eef5b1,super good.,2012-12-20 23:11:59+00:00
790af846a5,Nevermind!,2012-12-20 22:52:19+00:00
f6e3a6dd55,_Claire LOL  I will buy u some big star wars pants 4 Xmas !!!,2012-12-20 22:48:53+00:00
abc1500c46,fun,2012-12-20 22:47:30+00:00
9d6fc9c77a,"no he sabido nada de ti, this is making me a bit sad I must say!",2012-12-20 22:40:31+00:00
73e548424b,missed,2012-12-20 22:20:42+00:00
316d5aeaf6,Casually,2012-12-20 22:06:08+00:00
7907132523,In bed with 2 girls,2012-12-20 22:04:40+00:00
43ee9d3c82, Me too,2012-12-20 22:04:39+00:00
a584ebd602,like,2012-12-20 22:01:56+00:00
3d4b0a81a6, I think YOUR blog should`ve been on the list,2012-12-20 22:01:34+00:00
b303da170c,die,2012-12-20 22:01:33+00:00
9f7da3aa4a,_08 hell yeah! i missed u last nite  lol do u like my opinion?,2012-12-20 22:01:32+00:00
e22beff480,Nooooo!,2012-12-20 21:58:27+00:00
a6a3368db8, Pair it up with Fringe on Tuesday? That smells like a win imo as well.,2012-12-20 21:58:26+00:00
389fc0d397,Last scheduled corn dog oc shift,2012-12-20 21:41:53+00:00
1bed6bec2a,Finally finished exams & home not watch Otalia & the PBP on BPD - no Otalia today  hmm! via http://twib.es/COP,2012-12-20 21:31:21+00:00
1ca1423c00,"getting ready for the day, out then work till close",2012-12-20 21:24:31+00:00
778c5660f8,great,2012-12-20 21:17:26+00:00
9dfd003f1e,"i want you to text me first everyday, not me",2012-12-20 21:15:30+00:00
f61d7dbd8b, yeahh  those two times we`ve stood next to each other were special times...,2012-12-20 21:06:18+00:00
f5d5f1fd33,i was wrong....i`ve just burnt,2012-12-20 21:01:48+00:00
6be041409c, that songs on tays vid  katy perry.,2012-12-20 21:00:16+00:00
4c79259b5e,not all,2012-12-20 21:00:15+00:00
9cd32dbec4,WTF,2012-12-20 21:00:12+00:00
675ce92149,broken,2012-12-20 20:54:47+00:00
1d84094014,"  http://bit.ly/SjNAx If he is saying something I don`t fully understand, please let me know.",2012-12-20 20:46:52+00:00
dc9685bc8a,not sure why I can`t get tweetdeck to work on my computer. want to know what all of the hype is about,2012-12-20 20:26:36+00:00
b7e17b2bde, mega burguer was my lunch yesterday,2012-12-20 20:25:18+00:00
903cce2dcd,Whoooooo I`m gettin` extra hours today    afterwards I`m gonna see if I can get some marigolds for my mum ^^,2012-12-20 20:24:36+00:00
1c1077af54,bored. cold. tired. lethargic feeling. Man! great holiday monday!,2012-12-20 20:18:14+00:00
c625cee17b, you might also want to include 'never wear a moonwolf' to that,2012-12-20 20:04:31+00:00
6c82821920, when i go to the ticketmaster site it says 'no lisa williams events to be found',2012-12-20 20:04:03+00:00
ced1083324,hey guys y did the sun make my day gloomy?,2012-12-20 19:46:14+00:00
1d428212cb,bored...,2012-12-20 19:45:04+00:00
a4ee41dc64,My replacement iron ring arrived.  It`s shiny.  And a bit more jagged than the original,2012-12-20 19:42:33+00:00
12da846f8e,Shopping!,2012-12-20 19:42:33+00:00
4f1a7d1d2c,they couldn`t recover anything on it though,2012-12-20 19:41:21+00:00
d901264a08,Youd never guess what i ate..,2012-12-20 19:32:38+00:00
61ce1c40e5,  Well I was following you because I think your interesting ... and I was right,2012-12-20 19:32:38+00:00
8dd7e34100,love,2012-12-20 19:32:38+00:00
6475c6d26d,thank you Eric!  glad u appreciate that!,2012-12-20 19:30:20+00:00
b681aef9aa,*cry,2012-12-20 19:22:30+00:00
5423cf0811,some guy scammed me,2012-12-20 19:21:44+00:00
ace8edef1d,"Beyonce helps me through the day, I`m starting to get sick",2012-12-20 19:20:09+00:00
8b3811c819,"fine, ill get myself some miso soup down the street",2012-12-20 19:17:44+00:00
e9174e5bb2,MISSING,2012-12-20 19:16:26+00:00
0b6444627a,awesome i just ruined all my white clothes i never remember to separate,2012-12-20 19:11:29+00:00
960ade8bfd,"It`s weird waking up in my own bed. Slightly comforting, but i miss the group. But i`m loving using my own pillow again!",2012-12-20 19:07:09+00:00
a8bf8239bd," if I skipped, that could get messy   ROFL",2012-12-20 19:04:17+00:00
33680fc87e,entertaining....,2012-12-20 19:00:49+00:00
e0264b2a5f,I miss you,2012-12-20 18:50:31+00:00
25ce655a84,good,2012-12-20 18:49:20+00:00
25f1991c36,unhappy,2012-12-20 18:48:12+00:00
84fcf21a64,Oh god!,2012-12-20 18:38:18+00:00
7de5a7e4cc,****,2012-12-20 18:37:37+00:00
389a3e653c,no problem!,2012-12-20 18:37:25+00:00
4c0329867c, yeah...I hope it turns out... 20 more minutes!,2012-12-20 18:35:19+00:00
20a5175d49, I will have to see the unveiling of your new LR arrangement!  Is there an official event planned,2012-12-20 18:34:59+00:00
2785576a5b,im so sick,2012-12-20 18:34:13+00:00
b7299d0e70, I hear you. I can`t think of a layout either.  lol I`ve been trying for i dont know how long.,2012-12-20 18:31:30+00:00
e035aa9fe3,Yay got the Internet on my itouch working,2012-12-20 18:31:29+00:00
5eb31e181d,Nice!,2012-12-20 18:31:28+00:00
1281b062a4,safe,2012-12-20 18:31:26+00:00
54aa9ae3a8,this better work!,2012-12-20 18:31:24+00:00
1d18c624f2,"have to wear my glasses today, cos my right eye is swollen and i don`t know why",2012-12-20 18:31:23+00:00
9fbf0d59cc,I lafff the rain,2012-12-20 18:31:21+00:00
f2a92aa5ff,I love my boy  he makes me so happy... and looks his sexiest in plain black boxers =p,2012-12-20 18:31:18+00:00
0d737380e2, grrrrrrrrrrrrrr ive barely read any of it,2012-12-20 18:31:18+00:00
592b350f6f,http://tinyurl.com/ateltl <-- Rocksteady pt II,2012-12-20 18:31:17+00:00
4363c63d9c,cool,2012-12-20 18:31:14+00:00
533a5604dc,the  2009 convention ( http://tr.im/mLvw ) doesn`t look that great this year  - going to vegas then sounds much more fun,2012-12-20 18:31:13+00:00
437f792822,"  Yes,... I blame you all",2012-12-20 18:31:11+00:00
de168e6328,And this picture of her with Zack from Saved By The Bell  http://twitpic.com/669lg,2012-12-20 18:31:10+00:00
d60072b03a,"He can`t fix it.   I guess I`ll write until I get too bored then watch tv. Man, this is lame.",2012-12-20 18:29:05+00:00
8986091fd3,wishes happy mothers` day to all moms out there.,2012-12-20 18:29:03+00:00
3b743ded7e,love,2012-12-20 18:22:03+00:00
79e7a9ed8e, did you google it too? or maybe you actually knew the answer lol ps put uo the pics already from last night  im getting anxious,2012-12-20 18:20:51+00:00
dabac40552,EXCITED.,2012-12-20 18:20:24+00:00
b0cae38eb0, woop right am off to 'try' to get 2 sleep haha its 2 hot  have a good nightt x,2012-12-20 18:17:55+00:00
96e77388b8,better,2012-12-20 18:15:32+00:00
3e9ba7f25b,awesome..,2012-12-20 18:15:30+00:00
4fb0995de8,Hows that possible? No rain forecast for Pinkpop? And I have no ticket,2012-12-20 18:14:51+00:00
